key_code,time,true,pred
5339560413,5118,349,478.230563002680965161800
5339560431,5118,517,597.788203753351206422520
5339560433,5118,259,179.336461126005361950540
5339469343,5124,1,11.955764075067024114180
5339469344,5124,2,11.955764075067024114180
5339469433,5124,1,0
5339469434,5124,1,0
5339560312,5124,1,3.985254691689008057880
5339560314,5124,271,207.233243967828418236780
5339560321,5124,221,179.336461126005361950540
5339560322,5124,217,231.144772117962466465140
5339560323,5124,590,781.109919571045576430940
5339560324,5124,832,781.109919571045576430940
5339560331,5124,59,3.985254691689008057880
5339560332,5124,374,203.247989276139410178900
5339560334,5124,98,83.690348525469168918180
5339560341,5124,861,1056.092493297587131354380
5339560342,5124,564,454.319034852546916873980
5339560343,5124,225,306.864611260053619327020
5339560344,5124,378,167.380697050938337776900
5339560411,5124,124,179.336461126005361950540
5339560413,5124,349,478.230563002680965161800
5339560431,5124,517,597.788203753351206422520
5339560433,5124,259,179.336461126005361950540
5339469343,5130,1,11.955764075067024114180
5339469344,5130,2,11.955764075067024114180
5339469433,5130,1,0
5339469434,5130,1,0
5339560312,5130,1,3.985254691689008057880
5339560314,5130,271,207.233243967828418236780
5339560321,5130,221,179.336461126005361950540
5339560322,5130,217,231.144772117962466465140
5339560323,5130,590,781.109919571045576430940
5339560324,5130,832,781.109919571045576430940
5339560331,5130,59,3.985254691689008057880
5339560332,5130,374,203.247989276139410178900
5339560334,5130,98,83.690348525469168918180
5339560341,5130,861,1056.092493297587131354380
5339560342,5130,564,458.304289544235924931860
5339560343,5130,225,306.864611260053619327020
5339560344,5130,378,163.395442359249329778480
5339560411,5130,124,179.336461126005361950540
5339560413,5130,349,478.230563002680965161800
5339560431,5130,517,597.788203753351206422520
5339560433,5130,259,179.336461126005361950540
5339469343,5136,1,11.955764075067024114180
5339469344,5136,2,11.955764075067024114180
5339469433,5136,1,0
5339469434,5136,1,0
5339560312,5136,1,3.985254691689008057880
5339560314,5136,271,207.233243967828418236780
5339560321,5136,221,179.336461126005361950540
5339560322,5136,217,231.144772117962466465140
5339560323,5136,590,781.109919571045576430940
5339560324,5136,833,781.109919571045576430940
5339560331,5136,59,3.985254691689008057880
5339560332,5136,374,203.247989276139410178900
5339560334,5136,98,83.690348525469168918180
5339560341,5136,861,1056.092493297587131354380
5339560342,5136,563,458.304289544235924931860
5339560343,5136,224,306.864611260053619327020
5339560344,5136,379,163.395442359249329778480
5339560411,5136,124,179.336461126005361950540
5339560413,5136,349,478.230563002680965161800
5339560431,5136,517,597.788203753351206422520
5339560433,5136,259,179.336461126005361950540
5339469343,5142,1,11.955764075067024114180
5339469344,5142,2,11.955764075067024114180
5339469433,5142,1,0
5339469434,5142,1,0
5339560312,5142,1,3.985254691689008057880
5339560314,5142,271,207.233243967828418236780
5339560321,5142,221,179.336461126005361950540
5339560322,5142,217,231.144772117962466465140
5339560323,5142,590,781.109919571045576430940
5339560324,5142,833,781.109919571045576430940
5339560331,5142,59,3.985254691689008057880
5339560332,5142,374,203.247989276139410178900
5339560334,5142,98,83.690348525469168918180
5339560341,5142,860,1056.092493297587131354380
5339560342,5142,563,458.304289544235924931860
5339560343,5142,225,306.864611260053619327020
5339560344,5142,379,163.395442359249329778480
5339560411,5142,124,179.336461126005361950540
5339560413,5142,349,478.230563002680965161800
5339560431,5142,517,597.788203753351206422520
5339560433,5142,259,179.336461126005361950540
5339469343,5148,1,11.955764075067024114180
5339469344,5148,2,11.955764075067024114180
5339469433,5148,1,0
5339469434,5148,1,0
5339560312,5148,1,3.985254691689008057880
5339560314,5148,272,211.218498659517426294660
5339560321,5148,220,179.336461126005361950540
5339560322,5148,217,231.144772117962466465140
5339560323,5148,590,777.124664879356568373060
5339560324,5148,833,781.109919571045576430940
5339560331,5148,59,3.985254691689008057880
5339560332,5148,374,203.247989276139410178900
5339560334,5148,98,87.675603217158176916600
5339560341,5148,860,1056.092493297587131354380
5339560342,5148,563,458.304289544235924931860
5339560343,5148,225,302.879356568364611269140
5339560344,5148,379,163.395442359249329778480
5339560411,5148,124,179.336461126005361950540
5339560413,5148,349,478.230563002680965161800
5339560431,5148,517,597.788203753351206422520
5339560433,5148,259,179.336461126005361950540
5339469343,5154,1,11.955764075067024114180
5339469344,5154,2,11.955764075067024114180
5339469433,5154,1,0
5339469434,5154,1,0
5339560312,5154,1,3.985254691689008057880
5339560314,5154,274,211.218498659517426294660
5339560321,5154,220,179.336461126005361950540
5339560322,5154,217,231.144772117962466465140
5339560323,5154,588,777.124664879356568373060
5339560324,5154,833,781.109919571045576430940
5339560331,5154,58,3.985254691689008057880
5339560332,5154,374,203.247989276139410178900
5339560333,5154,1,0
5339560334,5154,98,87.675603217158176916600
5339560341,5154,860,1056.092493297587131354380
5339560342,5154,564,458.304289544235924931860
5339560343,5154,225,302.879356568364611269140
5339560344,5154,379,167.380697050938337776900
5339560411,5154,124,179.336461126005361950540
5339560413,5154,349,478.230563002680965161800
5339560431,5154,516,597.788203753351206422520
5339560433,5154,259,175.351206434316353892660
5339469343,5160,1,11.955764075067024114180
5339469344,5160,2,11.955764075067024114180
5339469433,5160,1,0
5339469434,5160,1,0
5339560312,5160,1,3.985254691689008057880
5339560314,5160,274,211.218498659517426294660
5339560321,5160,220,179.336461126005361950540
5339560322,5160,217,231.144772117962466465140
5339560323,5160,588,777.124664879356568373060
5339560324,5160,833,781.109919571045576430940
5339560331,5160,58,3.985254691689008057880
5339560332,5160,374,203.247989276139410178900
5339560333,5160,1,0
5339560334,5160,98,91.660857908847184974480
5339560341,5160,860,1056.092493297587131354380
5339560342,5160,564,458.304289544235924931860
5339560343,5160,225,298.894101876675603211260
5339560344,5160,379,167.380697050938337776900
5339560411,5160,124,179.336461126005361950540
5339560413,5160,349,478.230563002680965161800
5339560431,5160,516,597.788203753351206422520
5339560433,5160,259,175.351206434316353892660
5339469343,5166,1,11.955764075067024114180
5339469344,5166,2,11.955764075067024114180
5339469433,5166,1,0
5339469434,5166,1,0
5339560312,5166,1,3.985254691689008057880
5339560314,5166,274,211.218498659517426294660
5339560321,5166,220,179.336461126005361950540
5339560322,5166,217,231.144772117962466465140
5339560323,5166,588,777.124664879356568373060
5339560324,5166,832,781.109919571045576430940
5339560331,5166,58,3.985254691689008057880
5339560332,5166,374,203.247989276139410178900
5339560333,5166,1,0
5339560334,5166,98,91.660857908847184974480
5339560341,5166,860,1056.092493297587131354380
5339560342,5166,565,458.304289544235924931860
5339560343,5166,225,298.894101876675603211260
5339560344,5166,379,167.380697050938337776900
5339560411,5166,124,179.336461126005361950540
5339560413,5166,349,478.230563002680965161800
5339560431,5166,516,597.788203753351206422520
5339560433,5166,259,175.351206434316353892660
5339469343,5172,1,11.955764075067024114180
5339469344,5172,2,11.955764075067024114180
5339469433,5172,1,0
5339469434,5172,1,0
5339560312,5172,1,3.985254691689008057880
5339560314,5172,274,211.218498659517426294660
5339560321,5172,220,179.336461126005361950540
5339560322,5172,217,231.144772117962466465140
5339560323,5172,587,777.124664879356568373060
5339560324,5172,832,781.109919571045576430940
5339560331,5172,58,3.985254691689008057880
5339560332,5172,375,203.247989276139410178900
5339560333,5172,1,0
5339560334,5172,98,91.660857908847184974480
5339560341,5172,860,1056.092493297587131354380
5339560342,5172,565,458.304289544235924931860
5339560343,5172,225,298.894101876675603211260
5339560344,5172,379,167.380697050938337776900
5339560411,5172,124,179.336461126005361950540
5339560413,5172,349,478.230563002680965161800
5339560431,5172,516,597.788203753351206422520
5339560433,5172,259,175.351206434316353892660
5339469343,5178,1,11.955764075067024114180
5339469344,5178,2,11.955764075067024114180
5339469433,5178,1,0
5339469434,5178,1,0
5339560312,5178,1,3.985254691689008057880
5339560314,5178,273,211.218498659517426294660
5339560321,5178,220,179.336461126005361950540
5339560322,5178,217,231.144772117962466465140
5339560323,5178,587,777.124664879356568373060
5339560324,5178,832,781.109919571045576430940
5339560331,5178,58,3.985254691689008057880
5339560332,5178,376,203.247989276139410178900
5339560333,5178,1,0
5339560334,5178,98,91.660857908847184974480
5339560341,5178,860,1056.092493297587131354380
5339560342,5178,565,458.304289544235924931860
5339560343,5178,225,298.894101876675603211260
5339560344,5178,379,167.380697050938337776900
5339560411,5178,124,179.336461126005361950540
5339560413,5178,349,478.230563002680965161800
5339560431,5178,516,597.788203753351206422520
5339560433,5178,259,175.351206434316353892660
5339469343,5184,1,11.955764075067024114180
5339469344,5184,2,11.955764075067024114180
5339469433,5184,1,0
5339469434,5184,1,0
5339560312,5184,1,3.985254691689008057880
5339560314,5184,273,211.218498659517426294660
5339560321,5184,220,179.336461126005361950540
5339560322,5184,217,231.144772117962466465140
5339560323,5184,587,777.124664879356568373060
5339560324,5184,832,781.109919571045576430940
5339560331,5184,58,3.985254691689008057880
5339560332,5184,376,203.247989276139410178900
5339560333,5184,1,0
5339560334,5184,98,91.660857908847184974480
5339560341,5184,860,1056.092493297587131354380
5339560342,5184,565,458.304289544235924931860
5339560343,5184,224,298.894101876675603211260
5339560344,5184,380,167.380697050938337776900
5339560411,5184,124,179.336461126005361950540
5339560413,5184,349,478.230563002680965161800
5339560431,5184,516,597.788203753351206422520
5339560433,5184,259,175.351206434316353892660
5339469343,5190,1,11.955764075067024114180
5339469344,5190,2,11.955764075067024114180
5339469433,5190,1,0
5339469434,5190,1,0
5339560312,5190,1,3.985254691689008057880
5339560314,5190,273,211.218498659517426294660
5339560321,5190,220,179.336461126005361950540
5339560322,5190,217,231.144772117962466465140
5339560323,5190,587,777.124664879356568373060
5339560324,5190,832,781.109919571045576430940
5339560331,5190,58,3.985254691689008057880
5339560332,5190,376,203.247989276139410178900
5339560333,5190,1,0
5339560334,5190,98,91.660857908847184974480
5339560341,5190,859,1056.092493297587131354380
5339560342,5190,565,458.304289544235924931860
5339560343,5190,225,298.894101876675603211260
5339560344,5190,380,167.380697050938337776900
5339560411,5190,124,179.336461126005361950540
5339560413,5190,349,478.230563002680965161800
5339560431,5190,516,597.788203753351206422520
5339560433,5190,259,175.351206434316353892660
5339469343,5196,1,15.941018766756032172060
5339469344,5196,2,11.955764075067024114180
5339469433,5196,1,0
5339469434,5196,1,0
5339560312,5196,1,3.985254691689008057880
5339560314,5196,274,211.218498659517426294660
5339560321,5196,220,175.351206434316353892660
5339560322,5196,217,231.144772117962466465140
5339560323,5196,586,777.124664879356568373060
5339560324,5196,832,781.109919571045576430940
5339560331,5196,58,3.985254691689008057880
5339560332,5196,376,203.247989276139410178900
5339560333,5196,1,0
5339560334,5196,98,91.660857908847184974480
5339560341,5196,859,1056.092493297587131354380
5339560342,5196,565,458.304289544235924931860
5339560343,5196,225,298.894101876675603211260
5339560344,5196,380,167.380697050938337776900
5339560411,5196,124,179.336461126005361950540
5339560413,5196,349,478.230563002680965161800
5339560431,5196,515,597.788203753351206422520
5339560433,5196,260,175.351206434316353892660
5339469343,5202,1,15.941018766756032172060
5339469344,5202,2,11.955764075067024114180
5339469433,5202,1,0
5339469434,5202,1,0
5339560312,5202,1,3.985254691689008057880
5339560314,5202,274,211.218498659517426294660
5339560321,5202,220,175.351206434316353892660
5339560322,5202,217,231.144772117962466465140
5339560323,5202,586,777.124664879356568373060
5339560324,5202,832,781.109919571045576430940
5339560331,5202,58,3.985254691689008057880
5339560332,5202,376,203.247989276139410178900
5339560333,5202,1,0
5339560334,5202,98,91.660857908847184974480
5339560341,5202,858,1056.092493297587131354380
5339560342,5202,566,458.304289544235924931860
5339560343,5202,225,298.894101876675603211260
5339560344,5202,380,167.380697050938337776900
5339560411,5202,124,179.336461126005361950540
5339560413,5202,349,478.230563002680965161800
5339560431,5202,515,597.788203753351206422520
5339560433,5202,260,175.351206434316353892660
5339469343,5208,1,15.941018766756032172060
5339469344,5208,2,11.955764075067024114180
5339469433,5208,1,0
5339469434,5208,1,0
5339560312,5208,1,3.985254691689008057880
5339560314,5208,274,211.218498659517426294660
5339560321,5208,219,175.351206434316353892660
5339560322,5208,218,231.144772117962466465140
5339560323,5208,586,777.124664879356568373060
5339560324,5208,832,781.109919571045576430940
5339560331,5208,58,3.985254691689008057880
5339560332,5208,376,203.247989276139410178900
5339560333,5208,1,0
5339560334,5208,98,91.660857908847184974480
5339560341,5208,858,1056.092493297587131354380
5339560342,5208,566,458.304289544235924931860
5339560343,5208,225,298.894101876675603211260
5339560344,5208,380,167.380697050938337776900
5339560411,5208,124,179.336461126005361950540
5339560413,5208,349,478.230563002680965161800
5339560431,5208,515,597.788203753351206422520
5339560433,5208,260,175.351206434316353892660
5339469343,5214,1,15.941018766756032172060
5339469344,5214,2,11.955764075067024114180
5339469433,5214,1,0
5339469434,5214,1,0
5339560312,5214,1,3.985254691689008057880
5339560314,5214,273,211.218498659517426294660
5339560321,5214,219,175.351206434316353892660
5339560322,5214,218,231.144772117962466465140
5339560323,5214,586,777.124664879356568373060
5339560324,5214,832,781.109919571045576430940
5339560331,5214,58,3.985254691689008057880
5339560332,5214,377,203.247989276139410178900
5339560333,5214,1,0
5339560334,5214,98,91.660857908847184974480
5339560341,5214,858,1056.092493297587131354380
5339560342,5214,566,458.304289544235924931860
5339560343,5214,226,298.894101876675603211260
5339560344,5214,379,167.380697050938337776900
5339560411,5214,124,179.336461126005361950540
5339560413,5214,349,478.230563002680965161800
5339560431,5214,515,597.788203753351206422520
5339560433,5214,260,175.351206434316353892660
5339469343,5220,1,15.941018766756032172060
5339469344,5220,2,11.955764075067024114180
5339469433,5220,1,0
5339469434,5220,1,0
5339560312,5220,1,3.985254691689008057880
5339560314,5220,273,211.218498659517426294660
5339560321,5220,219,175.351206434316353892660
5339560322,5220,218,231.144772117962466465140
5339560323,5220,585,777.124664879356568373060
5339560324,5220,832,781.109919571045576430940
5339560331,5220,58,3.985254691689008057880
5339560332,5220,377,203.247989276139410178900
5339560333,5220,1,0
5339560334,5220,98,91.660857908847184974480
5339560341,5220,859,1056.092493297587131354380
5339560342,5220,566,458.304289544235924931860
5339560343,5220,226,298.894101876675603211260
5339560344,5220,379,167.380697050938337776900
5339560411,5220,124,179.336461126005361950540
5339560413,5220,349,478.230563002680965161800
5339560431,5220,515,597.788203753351206422520
5339560433,5220,260,175.351206434316353892660
5339469343,5226,1,15.941018766756032172060
5339469344,5226,2,11.955764075067024114180
5339469433,5226,1,0
5339469434,5226,1,0
5339560312,5226,1,3.985254691689008057880
5339560314,5226,273,211.218498659517426294660
5339560321,5226,219,175.351206434316353892660
5339560322,5226,218,231.144772117962466465140
5339560323,5226,585,777.124664879356568373060
5339560324,5226,832,781.109919571045576430940
5339560331,5226,58,3.985254691689008057880
5339560332,5226,377,207.233243967828418236780
5339560333,5226,1,0
5339560334,5226,98,87.675603217158176916600
5339560341,5226,858,1056.092493297587131354380
5339560342,5226,568,458.304289544235924931860
5339560343,5226,225,298.894101876675603211260
5339560344,5226,380,167.380697050938337776900
5339560411,5226,124,179.336461126005361950540
5339560413,5226,349,478.230563002680965161800
5339560431,5226,514,597.788203753351206422520
5339560433,5226,260,175.351206434316353892660
5339469343,5232,1,15.941018766756032172060
5339469344,5232,2,11.955764075067024114180
5339469433,5232,1,0
5339469434,5232,1,0
5339560312,5232,1,3.985254691689008057880
5339560314,5232,273,211.218498659517426294660
5339560321,5232,219,175.351206434316353892660
5339560322,5232,218,231.144772117962466465140
5339560323,5232,585,777.124664879356568373060
5339560324,5232,832,781.109919571045576430940
5339560331,5232,58,3.985254691689008057880
5339560332,5232,377,207.233243967828418236780
5339560333,5232,1,0
5339560334,5232,98,87.675603217158176916600
5339560341,5232,859,1056.092493297587131354380
5339560342,5232,567,458.304289544235924931860
5339560343,5232,224,298.894101876675603211260
5339560344,5232,381,167.380697050938337776900
5339560411,5232,124,179.336461126005361950540
5339560413,5232,349,478.230563002680965161800
5339560431,5232,514,597.788203753351206422520
5339560433,5232,260,175.351206434316353892660
5339469343,5238,1,15.941018766756032172060
5339469344,5238,2,11.955764075067024114180
5339469433,5238,1,0
5339469434,5238,1,0
5339560312,5238,1,3.985254691689008057880
5339560314,5238,273,211.218498659517426294660
5339560321,5238,217,175.351206434316353892660
5339560322,5238,218,231.144772117962466465140
5339560323,5238,586,777.124664879356568373060
5339560324,5238,833,781.109919571045576430940
5339560331,5238,58,0
5339560332,5238,378,215.203753351206434293080
5339560333,5238,1,0
5339560334,5238,98,83.690348525469168918180
5339560341,5238,858,1056.092493297587131354380
5339560342,5238,567,458.304289544235924931860
5339560343,5238,224,298.894101876675603211260
5339560344,5238,381,167.380697050938337776900
5339560411,5238,124,179.336461126005361950540
5339560413,5238,349,478.230563002680965161800
5339560431,5238,514,597.788203753351206422520
5339560433,5238,260,175.351206434316353892660
5339469343,5244,1,15.941018766756032172060
5339469344,5244,2,11.955764075067024114180
5339469433,5244,1,0
5339469434,5244,1,0
5339560312,5244,1,3.985254691689008057880
5339560314,5244,273,211.218498659517426294660
5339560321,5244,217,175.351206434316353892660
5339560322,5244,218,231.144772117962466465140
5339560323,5244,586,777.124664879356568373060
5339560324,5244,833,781.109919571045576430940
5339560331,5244,58,0
5339560332,5244,380,215.203753351206434293080
5339560333,5244,1,0
5339560334,5244,98,83.690348525469168918180
5339560341,5244,856,1056.092493297587131354380
5339560342,5244,566,458.304289544235924931860
5339560343,5244,224,298.894101876675603211260
5339560344,5244,382,167.380697050938337776900
5339560411,5244,124,179.336461126005361950540
5339560413,5244,349,478.230563002680965161800
5339560431,5244,514,597.788203753351206422520
5339560433,5244,260,175.351206434316353892660
5339469343,5250,1,15.941018766756032172060
5339469344,5250,2,11.955764075067024114180
5339469433,5250,1,0
5339469434,5250,1,0
5339560312,5250,1,3.985254691689008057880
5339560314,5250,273,211.218498659517426294660
5339560321,5250,217,175.351206434316353892660
5339560322,5250,218,231.144772117962466465140
5339560323,5250,586,777.124664879356568373060
5339560324,5250,832,781.109919571045576430940
5339560331,5250,58,0
5339560332,5250,380,215.203753351206434293080
5339560333,5250,1,0
5339560334,5250,98,83.690348525469168918180
5339560341,5250,855,1056.092493297587131354380
5339560342,5250,566,458.304289544235924931860
5339560343,5250,225,298.894101876675603211260
5339560344,5250,382,167.380697050938337776900
5339560411,5250,124,179.336461126005361950540
5339560413,5250,349,478.230563002680965161800
5339560431,5250,514,597.788203753351206422520
5339560433,5250,261,175.351206434316353892660
5339469343,5256,1,15.941018766756032172060
5339469344,5256,2,11.955764075067024114180
5339469433,5256,1,0
5339469434,5256,1,0
5339560312,5256,1,3.985254691689008057880
5339560314,5256,273,211.218498659517426294660
5339560321,5256,217,175.351206434316353892660
5339560322,5256,218,231.144772117962466465140
5339560323,5256,586,777.124664879356568373060
5339560324,5256,832,781.109919571045576430940
5339560331,5256,58,0
5339560332,5256,380,215.203753351206434293080
5339560333,5256,1,0
5339560334,5256,98,83.690348525469168918180
5339560341,5256,855,1056.092493297587131354380
5339560342,5256,565,458.304289544235924931860
5339560343,5256,225,298.894101876675603211260
5339560344,5256,383,167.380697050938337776900
5339560411,5256,124,179.336461126005361950540
5339560413,5256,349,478.230563002680965161800
5339560431,5256,514,597.788203753351206422520
5339560433,5256,261,175.351206434316353892660
5339469343,5262,1,15.941018766756032172060
5339469344,5262,2,11.955764075067024114180
5339469433,5262,1,0
5339469434,5262,1,0
5339560312,5262,1,3.985254691689008057880
5339560314,5262,273,211.218498659517426294660
5339560321,5262,217,175.351206434316353892660
5339560322,5262,218,231.144772117962466465140
5339560323,5262,586,777.124664879356568373060
5339560324,5262,831,781.109919571045576430940
5339560331,5262,58,0
5339560332,5262,380,215.203753351206434293080
5339560333,5262,1,0
5339560334,5262,98,83.690348525469168918180
5339560341,5262,855,1056.092493297587131354380
5339560342,5262,565,458.304289544235924931860
5339560343,5262,225,298.894101876675603211260
5339560344,5262,383,167.380697050938337776900
5339560411,5262,124,179.336461126005361950540
5339560413,5262,350,478.230563002680965161800
5339560431,5262,514,597.788203753351206422520
5339560433,5262,261,175.351206434316353892660
5339469343,5268,1,15.941018766756032172060
5339469344,5268,2,11.955764075067024114180
5339469433,5268,1,0
5339469434,5268,1,0
5339560312,5268,1,3.985254691689008057880
5339560314,5268,274,211.218498659517426294660
5339560321,5268,218,175.351206434316353892660
5339560322,5268,218,231.144772117962466465140
5339560323,5268,584,777.124664879356568373060
5339560324,5268,830,781.109919571045576430940
5339560331,5268,58,0
5339560332,5268,380,215.203753351206434293080
5339560334,5268,99,83.690348525469168918180
5339560341,5268,855,1056.092493297587131354380
5339560342,5268,566,458.304289544235924931860
5339560343,5268,225,298.894101876675603211260
5339560344,5268,383,167.380697050938337776900
5339560411,5268,124,179.336461126005361950540
5339560413,5268,350,478.230563002680965161800
5339560431,5268,514,597.788203753351206422520
5339560433,5268,261,175.351206434316353892660
5339469343,5274,1,15.941018766756032172060
5339469344,5274,2,11.955764075067024114180
5339469433,5274,1,0
5339469434,5274,1,0
5339560312,5274,1,3.985254691689008057880
5339560314,5274,273,211.218498659517426294660
5339560321,5274,218,175.351206434316353892660
5339560322,5274,218,231.144772117962466465140
5339560323,5274,584,777.124664879356568373060
5339560324,5274,830,781.109919571045576430940
5339560331,5274,58,0
5339560332,5274,381,215.203753351206434293080
5339560334,5274,99,83.690348525469168918180
5339560341,5274,855,1056.092493297587131354380
5339560342,5274,566,458.304289544235924931860
5339560343,5274,225,298.894101876675603211260
5339560344,5274,383,167.380697050938337776900
5339560411,5274,124,179.336461126005361950540
5339560413,5274,350,478.230563002680965161800
5339560431,5274,514,597.788203753351206422520
5339560433,5274,261,175.351206434316353892660
5339469343,5280,1,15.941018766756032172060
5339469344,5280,2,11.955764075067024114180
5339469433,5280,1,0
5339469434,5280,1,0
5339560312,5280,1,3.985254691689008057880
5339560314,5280,273,211.218498659517426294660
5339560321,5280,218,175.351206434316353892660
5339560322,5280,218,231.144772117962466465140
5339560323,5280,584,777.124664879356568373060
5339560324,5280,830,781.109919571045576430940
5339560331,5280,58,0
5339560332,5280,381,211.218498659517426294660
5339560334,5280,99,83.690348525469168918180
5339560341,5280,855,1060.077747989276139412260
5339560342,5280,566,462.289544235924932989740
5339560343,5280,225,298.894101876675603211260
5339560344,5280,383,167.380697050938337776900
5339560411,5280,124,179.336461126005361950540
5339560413,5280,350,478.230563002680965161800
5339560431,5280,513,593.802949061662198364640
5339560433,5280,262,175.351206434316353892660
5339469343,5286,1,15.941018766756032172060
5339469344,5286,2,11.955764075067024114180
5339469433,5286,1,0
5339469434,5286,1,0
5339560312,5286,1,3.985254691689008057880
5339560314,5286,273,211.218498659517426294660
5339560321,5286,218,175.351206434316353892660
5339560322,5286,218,231.144772117962466465140
5339560323,5286,584,777.124664879356568373060
5339560324,5286,830,781.109919571045576430940
5339560331,5286,58,0
5339560332,5286,381,211.218498659517426294660
5339560334,5286,99,83.690348525469168918180
5339560341,5286,855,1060.077747989276139412260
5339560342,5286,566,462.289544235924932989740
5339560343,5286,225,298.894101876675603211260
5339560344,5286,384,167.380697050938337776900
5339560411,5286,124,179.336461126005361950540
5339560413,5286,350,478.230563002680965161800
5339560431,5286,512,593.802949061662198364640
5339560433,5286,262,175.351206434316353892660
5339469343,5292,1,15.941018766756032172060
5339469344,5292,2,11.955764075067024114180
5339469433,5292,1,0
5339469434,5292,1,0
5339560312,5292,1,3.985254691689008057880
5339560314,5292,273,211.218498659517426294660
5339560321,5292,218,175.351206434316353892660
5339560322,5292,218,231.144772117962466465140
5339560323,5292,584,777.124664879356568373060
5339560324,5292,830,781.109919571045576430940
5339560331,5292,58,0
5339560332,5292,381,211.218498659517426294660
5339560334,5292,99,83.690348525469168918180
5339560341,5292,855,1052.107238605898123296500
5339560342,5292,565,470.260053619302949046040
5339560343,5292,225,298.894101876675603211260
5339560344,5292,384,167.380697050938337776900
5339560411,5292,124,179.336461126005361950540
5339560413,5292,350,478.230563002680965161800
5339560431,5292,512,593.802949061662198364640
5339560433,5292,263,175.351206434316353892660
5339469343,5298,1,15.941018766756032172060
5339469344,5298,2,11.955764075067024114180
5339469433,5298,1,0
5339469434,5298,1,0
5339560312,5298,1,3.985254691689008057880
5339560314,5298,273,211.218498659517426294660
5339560321,5298,218,175.351206434316353892660
5339560322,5298,218,231.144772117962466465140
5339560323,5298,584,777.124664879356568373060
5339560324,5298,830,781.109919571045576430940
5339560331,5298,58,0
5339560332,5298,381,211.218498659517426294660
5339560334,5298,99,83.690348525469168918180
5339560341,5298,852,1052.107238605898123296500
5339560342,5298,568,470.260053619302949046040
5339560343,5298,224,298.894101876675603211260
5339560344,5298,385,167.380697050938337776900
5339560411,5298,124,179.336461126005361950540
5339560413,5298,350,478.230563002680965161800
5339560431,5298,512,593.802949061662198364640
5339560433,5298,263,175.351206434316353892660
5339469343,5304,1,15.941018766756032172060
5339469344,5304,2,11.955764075067024114180
5339469433,5304,1,0
5339469434,5304,1,0
5339560312,5304,1,3.985254691689008057880
5339560314,5304,273,215.203753351206434293080
5339560321,5304,218,175.351206434316353892660
5339560322,5304,218,231.144772117962466465140
5339560323,5304,584,777.124664879356568373060
5339560324,5304,830,781.109919571045576430940
5339560331,5304,58,0
5339560332,5304,381,207.233243967828418236780
5339560334,5304,99,83.690348525469168918180
5339560341,5304,852,1052.107238605898123296500
5339560342,5304,568,470.260053619302949046040
5339560343,5304,224,298.894101876675603211260
5339560344,5304,385,167.380697050938337776900
5339560411,5304,124,179.336461126005361950540
5339560413,5304,350,478.230563002680965161800
5339560431,5304,512,593.802949061662198364640
5339560433,5304,263,175.351206434316353892660
5339469343,5310,1,15.941018766756032172060
5339469344,5310,2,11.955764075067024114180
5339469433,5310,1,0
5339469434,5310,1,0
5339560312,5310,1,3.985254691689008057880
5339560314,5310,273,215.203753351206434293080
5339560321,5310,218,175.351206434316353892660
5339560322,5310,218,231.144772117962466465140
5339560323,5310,584,777.124664879356568373060
5339560324,5310,830,781.109919571045576430940
5339560331,5310,58,0
5339560332,5310,382,207.233243967828418236780
5339560334,5310,99,83.690348525469168918180
5339560341,5310,851,1052.107238605898123296500
5339560342,5310,568,470.260053619302949046040
5339560343,5310,224,298.894101876675603211260
5339560344,5310,385,167.380697050938337776900
5339560411,5310,124,179.336461126005361950540
5339560413,5310,350,478.230563002680965161800
5339560431,5310,511,593.802949061662198364640
5339560433,5310,264,175.351206434316353892660
5339469343,5316,1,15.941018766756032172060
5339469344,5316,2,11.955764075067024114180
5339469433,5316,1,0
5339469434,5316,1,0
5339560312,5316,1,3.985254691689008057880
5339560314,5316,273,215.203753351206434293080
5339560321,5316,218,175.351206434316353892660
5339560322,5316,218,231.144772117962466465140
5339560323,5316,584,777.124664879356568373060
5339560324,5316,830,781.109919571045576430940
5339560331,5316,58,0
5339560332,5316,382,207.233243967828418236780
5339560334,5316,99,83.690348525469168918180
5339560341,5316,851,1052.107238605898123296500
5339560342,5316,568,470.260053619302949046040
5339560343,5316,224,298.894101876675603211260
5339560344,5316,385,167.380697050938337776900
5339560411,5316,125,179.336461126005361950540
5339560413,5316,349,478.230563002680965161800
5339560431,5316,511,593.802949061662198364640
5339560433,5316,264,175.351206434316353892660
5339469343,5322,1,15.941018766756032172060
5339469344,5322,2,11.955764075067024114180
5339469433,5322,1,0
5339469434,5322,1,0
5339560312,5322,1,3.985254691689008057880
5339560314,5322,272,215.203753351206434293080
5339560321,5322,218,175.351206434316353892660
5339560322,5322,219,231.144772117962466465140
5339560323,5322,583,777.124664879356568373060
5339560324,5322,830,781.109919571045576430940
5339560331,5322,59,0
5339560332,5322,382,211.218498659517426294660
5339560334,5322,99,83.690348525469168918180
5339560341,5322,850,1048.121983914209115298080
5339560342,5322,569,470.260053619302949046040
5339560343,5322,224,298.894101876675603211260
5339560344,5322,385,167.380697050938337776900
5339560411,5322,125,179.336461126005361950540
5339560413,5322,349,478.230563002680965161800
5339560431,5322,511,593.802949061662198364640
5339560433,5322,264,175.351206434316353892660
5339469343,5328,1,15.941018766756032172060
5339469344,5328,2,11.955764075067024114180
